step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
309,CASH_IN,130227.18,C510540117,2869724.54,2999951.72,C217242192,225628.67,95401.49,0,0,U78407,345,0,IN,0,Calvin King,Port Bruce,gduke@icloud.com,0,0,0,Samsung Internet,Linux,D25415865,146.0,21,12,0,10,8,10,2
229,PAYMENT,61009.44,C1661099631,124.0,0.0,M1719316243,0.0,0.0,0,0,U38946,296,0,US,0,Martin Cameron,Jennaville,lopezmonique@gmail.com,0,1,0,Opera,Windows,D84818754,264.9,13,9,0,5,2,19,1
325,CASH_OUT,240386.51,C1161588587,0.0,0.0,C441227797,1306708.31,1547094.82,0,0,U161877,898,0,DE,0,Ruth Calderon,Port Laura,lyonsemily@proton.me,0,0,0,Safari,Android,D79646159,62.8,13,13,0,2,1,49,0
258,CASH_OUT,151764.3,C1855794059,0.0,0.0,C1108915555,257458.26,409222.56,0,0,U120333,503,0,FR,0,Jason Simmons,Hurstmouth,xvargas@outlook.com,0,0,0,Safari,Linux,D81138684,136.8,18,10,0,5,2,21,1
249,CASH_OUT,187657.91,C1474820628,0.0,0.0,C278598792,523900.35,711558.26,0,0,U76541,667,0,VN,0,Kayla Kennedy,West Larryfort,andrewdavis@gmail.com,1,0,0,Firefox,Linux,D99052789,136.5,9,10,0,9,3,37,0
307,PAYMENT,27198.03,C1559719069,134.0,0.0,M1676335540,0.0,0.0,0,0,U143663,68,0,BR,0,Abigail Carter,West Stephanie,wevans@icloud.com,0,0,0,Opera,Android,D66687341,93.5,19,12,0,9,6,26,0
7,CASH_IN,245484.78,C1459367146,3222684.43,3468169.21,C2052185144,462232.0,947554.33,0,0,U4163,823,0,VN,0,Nicholas Hoover DVM,Doughertychester,bwilliams@hotmail.com,0,0,0,Safari,Android,D22311030,178.4,7,0,0,3,0,-1,0
205,PAYMENT,3685.99,C670092513,0.0,0.0,M1809173690,0.0,0.0,0,0,U40527,685,0,VN,0,Christopher Waller,Tuckerhaven,nosborn@icloud.com,0,0,0,Safari,Windows,D96633663,83.4,13,8,0,5,0,-1,0
279,CASH_OUT,355959.92,C535785077,0.0,0.0,C2081409136,3955547.91,4311507.82,0,0,U22758,424,0,IN,0,Veronica Schwartz,West William,rebeccanelson@outlook.com,0,0,0,Samsung Internet,iOS,D35818101,76.4,15,11,0,5,2,98,0
403,TRANSFER,124845.35,C1726393320,58369.0,0.0,C1382315528,0.0,124845.35,0,0,U196528,82,0,US,0,Dawn Brown,Parkberg,clee@hotmail.com,0,0,1,Chrome,macOS,D38015413,64.8,19,16,0,5,2,360,0
97,CASH_IN,333258.91,C693125350,5807527.23,6140786.14,C1822874454,6747631.63,6414372.72,0,0,U45990,356,0,PH,0,Alyssa Garcia,Jacksonport,ioliver@icloud.com,1,0,0,Edge,Android,D77741317,256.5,1,4,1,9,3,52,0
11,PAYMENT,41152.8,C2038606823,10702.0,0.0,M813719562,0.0,0.0,0,0,U173800,333,0,VN,0,Wayne Cummings,Phillipsburgh,xfletcher@icloud.com,0,0,0,Chrome,Android,D75932798,148.1,11,0,0,6,0,-1,0
332,CASH_OUT,167710.67,C1537986701,0.0,0.0,C2143781763,245201.59,412912.26,0,0,U9687,271,1,ID,0,Donald Prince,South Taylorchester,lopezphillip@gmail.com,1,1,0,Chrome,Windows,D74069840,53.7,20,13,0,10,8,27,0
229,CASH_OUT,1262.98,C1481615034,0.0,0.0,C1551692045,9668826.56,9670089.54,0,0,U41778,152,0,DE,0,Sandra Miles,New Davidmouth,carrrachel@gmail.com,0,0,1,Safari,Windows,D58813575,82.1,13,9,0,3,1,68,0
596,PAYMENT,5360.62,C1044275043,5072.0,0.0,M1852536555,0.0,0.0,0,0,U57930,643,0,VN,0,Patricia Gomez,New Kimberly,rwilliams@icloud.com,0,0,1,Samsung Internet,iOS,D59191135,43.5,20,24,0,9,8,270,0
137,CASH_OUT,145484.33,C1107782619,15317.0,0.0,C516212966,0.0,145484.33,0,0,U8028,248,0,US,0,Shane Anderson,Hannahchester,jenniferblack@outlook.com,0,0,0,Samsung Internet,Linux,D19843223,25.2,17,5,0,8,2,120,0
402,PAYMENT,5993.81,C629399358,0.0,0.0,M563606681,0.0,0.0,0,0,U95422,124,0,VN,0,Paul Bartlett,Port Jeremiahhaven,catherine57@yahoo.com,0,0,0,Chrome,Linux,D32157267,25.6,18,16,0,3,1,283,0
253,CASH_OUT,5459.13,C995722080,0.0,0.0,C2145942476,207192.69,212651.82,0,0,U76688,530,0,VN,0,Kevin Clarke,Port David,cynthia57@yahoo.com,0,0,0,Chrome,Windows,D86613142,109.7,13,10,0,8,3,67,0
570,PAYMENT,22091.94,C172689621,141.0,0.0,M1395254054,0.0,0.0,0,0,U167495,334,0,GB,0,Veronica Robinson,Jeremymouth,ebaker@outlook.com,0,0,0,Firefox,Linux,D47655863,114.6,18,23,0,3,2,356,0
275,CASH_IN,66578.2,C1202818340,396210.0,462788.2,C1151774996,1484839.18,1418260.97,0,0,U90,565,0,BR,0,Terry Coffey,Mccartyberg,julie51@yahoo.com,0,0,0,Edge,Android,D38747642,155.6,11,11,0,3,1,118,0
260,PAYMENT,2374.71,C767108226,36137.0,33762.29,M1641386790,0.0,0.0,0,0,U158217,1073,0,BR,0,Katherine Conway,Port Jasonport,kjackson@gmail.com,0,0,0,Edge,iOS,D14334440,235.9,20,10,0,10,6,23,1
133,CASH_IN,85067.04,C25209327,3460859.04,3545926.08,C1947320524,1201938.0,1116870.96,0,0,U176819,352,0,US,0,Edgar Bright,Hooperberg,sarah93@hotmail.com,0,0,0,Safari,Windows,D21923609,282.6,13,5,0,8,0,-1,0
37,CASH_IN,64013.08,C667112458,5813.0,69826.08,C1269927157,0.0,0.0,0,0,U124176,480,0,FR,0,Sabrina Brooks,Lake Michaelberg,erinhardy@outlook.com,0,0,0,Chrome,macOS,D30308447,189.9,13,1,0,5,0,-1,0
331,CASH_IN,144964.77,C1803389410,835677.22,980641.99,C790879192,3212291.3,3067326.53,0,0,U162807,747,0,IN,0,Danielle Deleon,Taylorberg,wilsonleslie@outlook.com,1,0,0,Firefox,Windows,D70320669,29.3,19,13,0,8,5,44,0
201,CASH_OUT,173666.5,C532847293,0.0,0.0,C386229497,10122556.79,10296223.29,0,0,U63415,184,0,FR,0,Virginia Pierce,South Alexandra,connie09@icloud.com,0,1,0,Safari,iOS,D99132525,114.7,9,8,0,6,2,13,1
231,PAYMENT,13506.64,C1479883169,0.0,0.0,M1048266986,0.0,0.0,0,0,U33058,559,0,FR,0,Nathan Wallace,East Robert,whitemary@outlook.com,0,0,0,Safari,Android,D37560625,25.1,15,9,0,5,2,25,0
93,PAYMENT,23057.27,C423175368,0.0,0.0,M249518631,0.0,0.0,0,0,U41851,349,0,FR,0,William Brown,Jasonfort,wfranklin@proton.me,0,0,1,Safari,Linux,D77091237,41.0,21,3,0,8,2,58,0
206,PAYMENT,11435.52,C1539865163,0.0,0.0,M293705667,0.0,0.0,0,0,U66759,672,0,FR,0,Sarah Scott,Ashleyside,bboyle@outlook.com,0,0,1,Edge,Linux,D62813334,66.2,14,8,0,3,1,164,0
255,CASH_IN,144461.46,C896896597,30852.0,175313.46,C1704308874,10824480.44,10680018.98,0,0,U121631,496,1,ID,0,Michaela Peterson,Lake Gabriela,nwalsh@hotmail.com,0,0,0,Safari,macOS,D62590285,19.4,15,10,0,4,1,70,0
16,CASH_IN,8934.42,C475660969,20795.0,29729.42,C768937835,0.0,0.0,0,0,U175124,294,0,IN,0,Stephen Jones,Benitezfurt,george61@proton.me,0,0,0,Opera,iOS,D19456651,311.6,16,0,0,8,0,-1,0
18,PAYMENT,294.18,C632706051,0.0,0.0,M1080568546,0.0,0.0,0,0,U34896,1260,0,DE,0,Danielle Hall,Laurenburgh,gonzalezscott@gmail.com,0,1,0,Samsung Internet,Windows,D61887128,27.6,18,0,0,10,0,-1,0
347,PAYMENT,82663.42,C2027836417,72105.0,0.0,M568335156,0.0,0.0,0,0,U33414,252,0,US,0,Alison Villa,North Duanechester,meredith75@hotmail.com,0,0,1,Samsung Internet,iOS,D46043542,83.5,11,14,0,5,4,65,0
330,PAYMENT,3901.84,C1620282473,363785.0,359883.16,M886022755,0.0,0.0,0,0,U157897,331,0,GB,0,Shannon Montgomery,North Thomasland,utaylor@gmail.com,0,0,0,Chrome,Windows,D56889382,39.3,18,13,0,4,2,164,0
405,CASH_IN,113001.41,C472000736,21968.0,134969.41,C1861766867,5452267.53,5339266.12,0,0,U105758,261,0,IN,0,Tammy May,North Jessica,mirandavasquez@hotmail.com,1,0,1,Chrome,iOS,D22000234,83.0,21,16,0,9,8,2,1
302,PAYMENT,1135.43,C1092027128,140425.5,139290.07,M1772209543,0.0,0.0,0,0,U80698,286,0,DE,0,Eddie Pena,Matthewshire,mcampbell@yahoo.com,0,1,0,Opera,Linux,D24142869,349.6,14,12,0,11,6,20,1
358,TRANSFER,89445.99,C1188823261,42828.0,0.0,C668880340,2490323.51,2579769.5,0,0,U175110,186,0,DE,0,Brittany Mendez,Brandonfurt,charlenewilliams@gmail.com,0,0,1,Chrome,macOS,D63203695,380.8,22,14,0,3,2,73,0
142,CASH_IN,240367.5,C1819101997,2412820.44,2653187.94,C417094017,3109141.32,2868773.82,0,0,U34789,480,0,US,0,Travis Turner,New Sheenamouth,lolson@yahoo.com,0,0,0,Firefox,Android,D64405383,48.5,22,5,0,4,1,122,0
42,DEBIT,927.83,C1667966211,6718.0,5790.17,C1705975246,1439578.8,1440506.63,0,0,U32145,390,0,PH,1,Virginia Santiago,Nicholasstad,michelleevans@tempmail.com,0,0,0,Edge,Android,D68679410,8.2,18,1,0,5,1,24,1
234,TRANSFER,87869.4,C1917160102,0.0,0.0,C991821934,225096.56,312965.96,0,0,U63586,2269,0,PH,0,Christopher Moore,Traceyland,sward@outlook.com,0,0,0,Chrome,Android,D62497655,109.7,18,9,0,4,1,49,0
281,CASH_IN,36121.79,C1362948950,677.0,36798.79,C391875887,2125863.06,2089741.28,0,0,U88402,906,0,FR,0,Rachel Lewis,North David,eyoung@proton.me,0,0,1,Samsung Internet,Windows,D87259121,42.4,17,11,0,6,0,-1,0
20,CASH_OUT,235739.28,C884259333,1897.0,0.0,C629443466,51859.24,287598.51,0,0,U23121,70,0,BR,0,Dale Tran,East Andrew,gutierrezmichael@outlook.com,0,0,0,Chrome,Android,D28389676,40.9,20,0,0,5,0,-1,0
328,CASH_OUT,63221.56,C367093560,0.0,0.0,C1263816330,5095491.72,5158713.28,0,0,U13842,1768,0,FR,0,Philip Hess,New Ricardostad,ronnie30@icloud.com,0,0,0,Samsung Internet,macOS,D40988978,196.5,16,13,0,4,3,119,0
183,PAYMENT,27454.3,C450354035,2002.0,0.0,M134742910,0.0,0.0,0,0,U44318,533,0,GB,0,Matthew Roach,Andersonhaven,castroemily@yahoo.com,1,0,0,Firefox,Android,D33578018,237.2,15,7,0,7,3,40,0
310,CASH_IN,164704.86,C1838030343,20906.0,185610.86,C2054544956,0.0,0.0,0,0,U92103,201,0,VN,0,Jon Hernandez,Lake Shane,robertdougherty@hotmail.com,0,1,0,Firefox,Linux,D40283951,490.3,22,12,0,6,2,9,1
205,CASH_OUT,217309.65,C765383234,1074.0,0.0,C315350520,14634.89,231944.55,0,0,U26351,247,0,FR,0,Elizabeth Wilson,Michaelbury,bchurch@proton.me,1,0,0,Samsung Internet,macOS,D34847927,294.8,13,8,0,7,1,26,0
350,PAYMENT,3631.72,C951611904,44074.97,40443.25,M1578527072,0.0,0.0,0,0,U23655,521,0,FR,0,Timothy Cole,South Joshuamouth,jenniferdaniel@gmail.com,0,0,0,Edge,iOS,D61258041,95.0,14,14,0,8,6,16,1
395,CASH_IN,62723.8,C440102559,4268391.03,4331114.83,C41150962,2425959.39,2363235.59,0,0,U17346,620,0,IN,0,Dawn Anderson,East Debra,michellemyers@yahoo.com,0,0,1,Samsung Internet,Android,D11352693,21.0,11,16,0,4,3,16,2
14,CASH_OUT,16891.9,C1072617902,0.0,0.0,C2031700764,941408.69,1078938.64,0,0,U180027,102,0,BR,0,Monique Frank,New Alicia,kimberly60@icloud.com,0,0,1,Samsung Internet,Windows,D99970743,115.0,14,0,0,5,0,-1,0
227,PAYMENT,130671.76,C1968835232,24842.0,0.0,M53071897,0.0,0.0,0,0,U165628,145,0,BR,0,Devon Anderson,North Austinburgh,snorris@proton.me,1,0,0,Firefox,Android,D79148852,88.4,11,9,0,3,1,212,0
11,CASH_OUT,325346.78,C570355351,1537.0,0.0,C1695339711,30719.22,356066.0,0,0,U153808,1946,0,VN,0,Joshua Sandoval,South Garrett,courtneytran@outlook.com,0,0,0,Firefox,Linux,D67684964,78.0,11,0,0,3,0,-1,0
186,PAYMENT,917.18,C2052501229,4009.0,3091.82,M1995014463,0.0,0.0,0,0,U6135,103,1,CN,0,David Williams,Williamview,ryansmith@icloud.com,0,0,0,Firefox,Windows,D76209172,54.8,18,7,0,5,1,150,0
22,PAYMENT,5069.66,C576734622,18027.72,12958.06,M59698734,0.0,0.0,0,0,U9562,2438,0,GB,0,Tristan Ramirez,Adriantown,nicholas27@outlook.com,0,0,0,Edge,macOS,D12910761,94.1,22,0,0,6,0,-1,0
329,CASH_OUT,193166.71,C361353416,241094.0,47927.29,C1725920271,0.0,193166.71,0,0,U101146,92,0,BR,0,Angela Jensen,Travisbury,stanleykaren@gmail.com,0,0,0,Chrome,Linux,D23720975,27.0,17,13,0,3,2,166,0
372,PAYMENT,66354.83,C1240467498,105055.0,38700.17,M1398899252,0.0,0.0,0,0,U42356,1760,0,GB,0,David Young,Lake Ashleybury,andrewswilliam@proton.me,0,0,0,Safari,iOS,D68246516,53.6,12,15,0,5,3,23,1
687,DEBIT,1848.14,C1568415023,45168.0,43319.86,C1770139778,142823.72,144671.86,0,0,U170162,248,0,IN,0,Aaron Holloway,Kevinhaven,williscrystal@proton.me,0,0,0,Safari,iOS,D94243261,138.0,15,28,0,7,6,291,0
9,CASH_OUT,36273.74,C1142323935,545.0,0.0,C1181708889,785004.21,1114517.69,0,0,U18063,137,0,FR,0,Matthew Johnson,East Eduardo,ffox@yahoo.com,0,0,1,Opera,Linux,D68716999,43.4,9,0,0,6,0,-1,0
132,CASH_IN,47881.25,C1774791166,1443818.75,1491699.99,C976144053,4671219.42,4623338.18,0,0,U101182,129,0,US,0,Jose Daniels,Jameschester,andreawright@proton.me,1,0,2,Opera,Android,D45602237,268.0,12,5,0,4,0,-1,0
185,CASH_OUT,91005.12,C1528390799,0.0,0.0,C2107477893,129078.34,220083.46,0,0,U189777,1086,0,IN,0,William Brown,Wiseborough,janet10@yahoo.com,0,0,1,Firefox,Android,D70384110,315.3,17,7,0,5,2,30,0
231,CASH_OUT,61579.6,C500392247,0.0,0.0,C470155138,595478.86,657058.46,0,0,U40277,291,0,VN,0,Derek Barron,Torresport,kevinpruitt@hotmail.com,0,1,2,Samsung Internet,Windows,D83301421,272.6,15,9,0,6,2,19,1
39,PAYMENT,9576.04,C1734458511,0.0,0.0,M941765013,0.0,0.0,0,0,U150855,1421,0,VN,0,Alexander Jenkins DDS,West Joseph,peter45@gmail.com,0,1,1,Samsung Internet,Windows,D53735906,20.0,15,1,0,2,0,-1,0
404,CASH_OUT,314301.2,C917506587,0.0,0.0,C1247081790,7209891.32,7524192.52,0,0,U7341,225,0,BR,1,Mark Carr,Lake Johnfurt,qpatrick@10minutemail.com,0,0,1,Opera,Windows,D24477619,279.7,20,16,0,6,4,49,0
350,CASH_OUT,54220.66,C1723687092,59474.0,5253.34,C998294595,0.0,54220.66,0,0,U81745,858,0,US,0,Morgan Hill,West Amberchester,hayden46@proton.me,0,1,0,Opera,Linux,D15785385,191.9,14,14,0,8,5,5,1
187,CASH_IN,18586.16,C1447053117,14652334.22,14670920.39,C1520193156,291335.43,272749.27,0,0,U34319,383,0,GB,0,Gabriella Merritt,South Cynthia,margaret52@proton.me,0,0,0,Opera,iOS,D83428701,609.6,19,7,0,3,2,176,0
307,CASH_OUT,379494.69,C962308984,0.0,0.0,C1501363617,1160813.15,1540307.84,0,0,U120611,421,0,US,0,Cheryl Anderson,Wigginsstad,jean51@gmail.com,0,0,1,Opera,Windows,D88815583,139.7,19,12,0,3,1,125,0
139,PAYMENT,11345.66,C1372580163,141332.0,129986.34,M818787979,0.0,0.0,0,0,U185994,655,0,GB,0,Shannon Strickland MD,West Anthonyborough,gtucker@yahoo.com,1,0,3,Edge,macOS,D12808320,64.2,19,5,0,4,0,-1,0
228,CASH_OUT,45571.84,C819006959,7322.0,0.0,C1628616732,100995.69,146567.54,0,0,U112595,585,0,BR,0,Dr. Jeanette Watson,Ryanhaven,sherry01@outlook.com,0,0,2,Samsung Internet,Android,D43123995,105.0,12,9,0,9,4,12,1
305,CASH_OUT,34717.42,C470995551,0.0,0.0,C1664612977,254977.43,289694.85,0,0,U16355,293,0,GB,0,Lynn Griffith,Nicholasport,wilsonrobert@hotmail.com,1,0,0,Opera,iOS,D17553163,123.4,17,12,0,6,5,22,1
44,CASH_IN,83011.64,C1442793739,4167424.05,4250435.69,C233417034,88134.52,5122.88,0,0,U122613,217,0,DE,0,Lisa Buchanan,Michaelhaven,kingbarbara@gmail.com,0,0,0,Firefox,macOS,D28385374,147.0,20,1,0,7,2,3,1
182,PAYMENT,25110.19,C2037146728,17357.0,0.0,M1249738552,0.0,0.0,0,0,U136426,646,0,PH,0,Kyle Pierce,Port Larry,brandonsimpson@outlook.com,0,0,1,Safari,Android,D70011129,101.0,14,7,0,8,2,29,0
402,PAYMENT,10633.37,C580202720,148715.36,138081.99,M704606718,0.0,0.0,0,0,U64432,66,0,GB,0,Dr. Gregory Robinson,Port Allisonborough,kimberlyparker@hotmail.com,0,0,0,Opera,Android,D83664434,204.2,18,16,0,5,3,1,1
7,PAYMENT,5955.29,C737096679,510529.43,504574.13,M1540460994,0.0,0.0,0,0,U145563,203,0,DE,0,Ian Reynolds,West Mariahfort,lmcclain@hotmail.com,0,0,0,Safari,macOS,D30299625,38.1,7,0,0,4,0,-1,0
211,CASH_IN,75604.54,C1991293295,4608304.93,4683909.47,C1934384215,513918.45,438313.91,0,0,U67839,108,0,VN,0,William Lawson,Juarezshire,sarahwright@proton.me,0,0,0,Safari,iOS,D75315988,313.0,19,8,0,12,3,53,0
355,PAYMENT,36085.78,C1083816116,126508.34,90422.56,M144041858,0.0,0.0,0,0,U24728,165,0,IN,0,Kelly Allen,North Amandaside,barkerjohn@hotmail.com,0,0,0,Samsung Internet,iOS,D42833411,139.6,19,14,0,8,4,47,0
181,PAYMENT,1285.65,C1794619710,0.0,0.0,M447204810,0.0,0.0,0,0,U115146,424,0,US,0,John Jensen,Leslieville,christopher22@proton.me,0,1,1,Safari,macOS,D36118251,24.4,13,7,0,9,3,42,0
276,PAYMENT,9707.32,C1944600934,2039.0,0.0,M362059331,0.0,0.0,0,0,U67270,325,0,US,0,Linda Irwin,South John,rcain@proton.me,0,0,0,Samsung Internet,Android,D80862100,784.1,12,11,0,6,3,71,0
307,CASH_IN,1325.84,C1929294054,584.0,1909.84,C507959799,0.0,0.0,0,0,U78163,631,0,IN,0,Ricky Chandler,Greenberg,jasongardner@yahoo.com,0,0,2,Samsung Internet,Windows,D27330540,532.1,19,12,0,4,3,76,0
227,CASH_OUT,20356.56,C1016123828,0.0,0.0,C1072074482,1151120.71,1171477.27,0,0,U157522,1100,0,FR,0,Brooke Clark,Port Kimshire,julie35@yahoo.com,0,0,0,Chrome,Android,D65238221,126.9,11,9,0,5,4,15,1
279,CASH_OUT,207967.67,C1845420515,31389.0,0.0,C852109856,647997.38,855965.05,0,0,U117721,141,0,PH,0,Alexandra Kerr,Keithport,panderson@outlook.com,1,0,2,Firefox,macOS,D31561955,215.1,15,11,0,8,4,30,0
207,CASH_OUT,66296.98,C1463758694,13240.0,0.0,C895663317,0.0,66296.98,0,0,U160872,472,0,GB,0,Evan Bennett,Lake Lauraland,whitakeralexis@hotmail.com,0,0,1,Firefox,Windows,D31692870,54.7,15,8,0,11,4,77,0
378,PAYMENT,13997.73,C431288166,533.0,0.0,M139001508,0.0,0.0,0,0,U179814,608,0,VN,0,Terry Williams,Lake Jamestown,drobinson@outlook.com,1,0,0,Chrome,Linux,D51584318,37.2,18,15,0,2,1,282,0
376,CASH_OUT,250630.97,C665494073,0.0,0.0,C1299192169,276441.36,527072.33,0,0,U59928,890,0,GB,0,Thomas Buchanan,Colechester,wileyannette@icloud.com,0,0,0,Samsung Internet,macOS,D39891368,15.9,16,15,0,3,1,356,0
141,TRANSFER,572965.13,C638672392,31493.0,0.0,C1575470931,1033196.23,1606161.36,0,0,U17539,58,0,IN,0,Carol Reese,North Seanfurt,alexanderkenneth@outlook.com,0,0,0,Opera,Windows,D28681061,46.5,21,5,0,8,0,-1,0
404,CASH_OUT,82233.71,C1946926593,0.0,0.0,C827681621,3633232.2,3715465.91,0,0,U132867,167,0,BR,0,Stephanie Nguyen,West Omar,ericchavez@proton.me,1,0,0,Safari,Android,D72916020,65.9,20,16,0,7,6,31,0
158,CASH_IN,99813.43,C2137864136,2526347.45,2626160.88,C366257315,774763.67,674950.24,0,0,U149435,192,0,FR,0,Jennifer Mclean,Port Tracy,gonzalezhannah@outlook.com,0,0,0,Safari,Android,D51049208,78.1,14,6,0,5,2,144,0
163,PAYMENT,13192.09,C1256083227,3165.0,0.0,M1239734557,0.0,0.0,0,0,U101146,640,0,GB,0,Angela Jensen,Travisbury,stanleykaren@gmail.com,0,0,1,Firefox,Android,D33437846,109.2,19,6,0,3,1,145,0
18,CASH_OUT,105776.14,C1514075027,0.0,0.0,C1036610014,1230360.23,1336136.36,0,0,U177779,113,1,CN,0,Christopher Sanchez,Mahoneyborough,samantha88@hotmail.com,0,0,1,Opera,Linux,D81433051,164.1,18,0,0,6,2,4,2
374,TRANSFER,523757.42,C29401631,11525.0,0.0,C1782101503,586735.28,1110492.7,0,0,U54789,706,0,PH,0,Sean Owens,Port Emilyhaven,ustephens@proton.me,0,0,1,Chrome,Android,D11269309,14.4,14,15,0,8,6,53,0
186,CASH_IN,309510.81,C1047289424,22607804.75,22917315.56,C805958614,1241268.05,931757.24,0,0,U195973,489,0,BR,0,Mercedes Rhodes,Valdezburgh,marksanchez@outlook.com,0,0,0,Opera,iOS,D58273314,51.6,18,7,0,8,2,143,0
321,TRANSFER,1295.76,C1042250890,0.0,0.0,C739134113,378560.4,379856.15,0,0,U188439,1981,0,BR,0,Mark Lowery,East Christianborough,zimmermanchristine@gmail.com,0,0,1,Chrome,Linux,D20395107,212.0,9,13,0,8,5,107,0
33,PAYMENT,13711.68,C193488463,6515.0,0.0,M1316477538,0.0,0.0,0,0,U151895,431,0,BR,0,Robert Dixon,Charleneshire,tonyajohnson@gmail.com,0,1,1,Samsung Internet,Linux,D89782892,3.3,9,1,0,4,0,-1,0
42,PAYMENT,3609.64,C722074303,77453.0,73843.36,M1243283797,0.0,0.0,0,0,U125864,142,0,IN,0,Ronald Scott,Port Herbert,lauren66@proton.me,1,0,0,Firefox,Linux,D64492868,171.5,18,1,0,7,0,-1,0
235,CASH_OUT,128278.02,C1692265467,103048.0,0.0,C251406634,44117.52,172395.53,0,0,U85379,159,0,US,0,Kayla Deleon,South Lisaton,ericthornton@outlook.com,1,1,1,Opera,Linux,D62820506,58.0,19,9,0,5,2,53,0
42,CASH_OUT,143791.99,C1559357056,0.0,0.0,C1127049440,3521860.56,3665652.55,0,0,U111384,1652,0,US,0,Troy Hill,Port Brandon,harold16@gmail.com,0,0,0,Chrome,Android,D32563002,130.7,18,1,0,5,0,-1,0
130,CASH_OUT,306673.51,C246353996,1588.0,0.0,C1683773544,517204.87,823878.38,0,0,U72989,218,0,DE,0,Kenneth Robertson,New Laurie,patrick10@gmail.com,0,0,0,Chrome,Linux,D90837430,118.5,10,5,0,3,1,115,0
13,CASH_IN,489395.53,C364624346,5886896.17,6376291.71,C293538711,3115821.49,5204167.74,0,0,U39907,924,0,US,0,Paula Gaines,Williamville,orozcotina@icloud.com,0,1,0,Safari,Windows,D92491041,244.3,13,0,0,7,2,1,2
331,CASH_OUT,285187.41,C1517585990,0.0,0.0,C618047001,1771758.5,2056945.91,0,0,U102714,94,0,DE,0,Donald Bowers,Lake Amanda,heatherguzman@proton.me,0,0,1,Samsung Internet,Windows,D67888839,104.1,19,13,0,3,1,291,0
229,PAYMENT,13301.02,C219075717,0.0,0.0,M63027501,0.0,0.0,0,0,U21188,775,0,BR,0,Eric Roth,South Douglasfort,david37@yahoo.com,0,0,0,Chrome,iOS,D18853533,23.2,13,9,0,5,2,18,1
332,PAYMENT,27567.08,C737235465,0.0,0.0,M1312396081,0.0,0.0,0,0,U46294,629,0,VN,0,Jessica Jones,South Tiffany,vazquezstephen@yahoo.com,1,0,0,Edge,Linux,D71644086,86.0,20,13,0,2,0,-1,0
304,PAYMENT,1225.15,C116379474,0.0,0.0,M346904673,0.0,0.0,0,0,U24698,504,0,BR,0,Gary Norman,East Johnfort,jessicaharris@gmail.com,0,0,0,Samsung Internet,iOS,D31488683,86.0,16,12,0,3,2,51,0
141,PAYMENT,2425.67,C1633561379,173.0,0.0,M212889299,0.0,0.0,0,0,U93214,802,0,US,0,Kevin Mcdonald,West Melinda,thood@outlook.com,0,0,0,Firefox,Android,D44755948,1338.0,21,5,0,5,1,108,0
379,PAYMENT,14251.37,C737049589,0.0,0.0,M660149673,0.0,0.0,0,0,U118568,89,0,DE,0,Robert Mckinney,Louiston,bjohnson@yahoo.com,0,0,0,Safari,Linux,D84237908,141.2,19,15,0,9,6,7,1
544,DEBIT,3504.65,C1794835295,51218.0,47713.35,C225990496,1547770.42,1551275.07,0,0,U171994,345,0,BR,0,Thomas Patterson,South Valerie,theodorejackson@proton.me,0,0,1,Firefox,macOS,D67905149,20.7,16,22,0,4,3,222,0
205,CASH_OUT,141501.93,C2051458852,20504.0,0.0,C1963486945,0.0,141501.93,0,0,U47804,923,0,GB,0,James Phillips,New Alejandra,browningbrittany@proton.me,0,0,0,Safari,Windows,D91493114,232.0,13,8,0,7,4,15,1
139,CASH_IN,162591.16,C347068048,503538.2,666129.35,C738496325,335500.95,172909.79,0,0,U123182,230,0,VN,0,Charles Farmer,Lindseytown,tinariley@hotmail.com,0,0,0,Safari,Linux,D24018005,23.8,19,5,0,5,2,102,0
350,PAYMENT,2873.63,C1819531500,0.0,0.0,M1845073799,0.0,0.0,0,0,U172308,780,0,GB,0,Samuel Bush,Jimhaven,josephwebster@proton.me,0,0,0,Samsung Internet,Android,D87309224,103.5,14,14,0,8,4,51,0
395,CASH_OUT,1982.61,C999427620,9947.0,7964.39,C2090105675,2357799.27,2359781.89,0,0,U64834,131,1,CN,0,Shelley Maldonado,South Patrick,tdawson@yahoo.com,0,0,0,Samsung Internet,Android,D85465018,80.2,11,16,0,3,2,46,0
306,CASH_OUT,228817.07,C1343146213,0.0,0.0,C2127581706,505295.98,734113.06,0,0,U86023,782,0,GB,0,Alexandra Sanders DDS,South Danielburgh,kendraburke@icloud.com,0,0,0,Samsung Internet,Android,D65535904,370.9,18,12,0,6,4,48,0
309,PAYMENT,13337.58,C1076727213,0.0,0.0,M1808023902,0.0,0.0,0,0,U80904,270,1,ID,0,Bruce Glenn,Tanyafurt,pateltimothy@yahoo.com,0,0,0,Edge,Windows,D24379422,70.3,21,12,0,4,2,125,0
